filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,app_proof_time_ms,app_execute_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,inner_recursion_proof_time_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
affine-hint-apc000/metrics.json,8,9390547280,12088,172125,99080,18574,31234,30093,42952,0.9897383156565077,0.010261684343492278,0.0,0
affine-hint-apc003/metrics.json,8,7715104080,16528,159876,86893,18356,32686,30621,42362,0.9430006248211236,0.012242352536091775,0.04475702264278462,1306624
affine-hint-apc010/metrics.json,3,4062425214,49107,99147,44518,15375,38513,42445,12184,0.7348878531256575,0.010815686612169594,0.25429646026217284,1933312
affine-hint-apc030/metrics.json,1,2303479850,39581,57040,24255,14361,41297,26670,6115,0.21915703234825346,0.01273711597694245,0.768105851674804,2629632
affine-hint-apc100/metrics.json,1,2065166378,53794,72018,22552,13725,43227,43366,6100,0.08201653571565166,0.01420693766495166,0.9037765266193967,3115008
manual/metrics.json,1,203050940,5618,14735,2604,880,696,6784,5347,0.6941400616022758,0.30585993839772424,0.0,0
projective-apc000/metrics.json,20,23467468104,28776,450669,231473,43753,78915,70434,148762,0.9914639139121337,0.008536086087866277,0.0,0
projective-apc003/metrics.json,5,7957279172,75136,176782,84020,33912,100326,63615,29147,0.6253992165451702,0.006234179664646809,0.36836660379018304,2818048
projective-apc010/metrics.json,4,8487313800,65336,171233,90652,35154,99571,56615,23966,0.4832358091908891,0.004661022430913301,0.5121031683781976,4292608
projective-apc030/metrics.json,2,4312963344,110778,142546,46614,34053,111850,84429,11503,0.1530243656993158,0.004513014010906929,0.8424626202897773,4526080
projective-apc100/metrics.json,2,4000725264,138370,150215,44490,32020,109071,94299,11426,0.0529363217978769,0.0048652338552583,0.9421984443468648,5210624

