elapsed_time,nproc,cpu,mem_real,mem_virtual
3.8623809814453125e-05,1,0.0,8.5234375,3185.57421875
1.006441593170166,13,21.9,1170.1484375,5163.7421875
2.0140700340270996,4,104.2,700.07421875,2100.1328125
3.0224876403808594,6,100.2,921.45703125,2938.8828125
4.030650854110718,3,99.3,667.08984375,1810.203125
5.038114547729492,3,100.2,729.8984375,1810.203125
6.046380281448364,4,219.9,757.45703125,2507.91796875
7.05620265007019,3,2.0,270.69140625,1326.68359375
8.063715696334839,3,2.0,223.72265625,1263.7265625
9.071783065795898,3,1.0,346.9140625,1418.1875
10.080564975738525,5,1.0,601.015625,2199.57421875
11.088145017623901,4,102.2,489.703125,1814.20703125
12.095813512802124,1,80.4,1074.51953125,2581.3984375
13.104362726211548,1,100.1,2730.51953125,4941.3984375
14.112947463989258,1,37.7,2884.01953125,5957.546875
15.122658729553223,1,375.3,3222.7265625,8446.34765625
16.130769729614258,1,100.2,3672.7265625,10648.34765625
17.13936710357666,1,411.5,5321.1015625,10996.34765625
18.16636347770691,1,4539.5,5403.171875,10996.34765625
19.191683530807495,1,2990.9,5527.2109375,13556.34765625
20.20136594772339,1,3823.5,6594.59765625,13556.34765625
21.22037148475647,1,4628.7,9418.55859375,20252.34765625
22.239622116088867,1,4581.7,13325.25390625,20252.34765625
23.254997730255127,1,4628.2,15415.25390625,20252.34765625
24.273536443710327,1,3695.3,15415.25390625,20252.34765625
25.301686763763428,1,3681.5,15415.25390625,20254.84765625
26.311036586761475,1,3240.3,15531.25390625,20254.84765625
27.31937599182129,1,2316.0,15531.25390625,20254.84765625
28.33886194229126,1,3022.1,15531.25390625,20254.84765625
29.34751319885254,1,957.6,15562.4609375,20414.84765625
30.356858730316162,1,1897.6,15633.4921875,20422.34765625
31.364593029022217,1,2272.0,15659.765625,20422.34765625
32.373342990875244,1,4161.9,17615.35546875,22918.34765625
33.38836908340454,1,3738.0,17617.84375,22920.84765625
34.40663719177246,1,2567.7,17683.30859375,22920.84765625
35.415367126464844,1,1989.9,17695.328125,22920.84765625
36.44190430641174,1,3984.0,17970.54296875,23297.84765625
37.457372188568115,1,4116.6,18221.734375,23597.84765625
38.46502637863159,1,3515.2,18225.734375,23597.84765625
39.474727392196655,1,3144.3,18282.84765625,23597.84765625
40.485013484954834,1,2332.2,18315.19140625,23597.84765625
41.49385976791382,1,4712.2,18315.19140625,23597.84765625
42.51226305961609,1,4747.6,18315.19140625,23597.84765625
43.52036428451538,1,4697.0,18315.19140625,23597.84765625
44.53775215148926,1,4652.3,18315.19140625,23597.84765625
45.54780650138855,1,1455.7,18317.203125,23597.84765625
46.55610108375549,1,2613.2,18327.3046875,23597.84765625
47.57451367378235,1,4286.8,18469.5703125,23776.84765625
48.58769726753235,1,3176.9,18469.9453125,23776.84765625
49.595688819885254,1,1167.7,18486.53125,23776.84765625
50.60436654090881,1,1917.5,18496.53125,23776.84765625
51.63163614273071,1,3974.3,18606.8203125,23956.84765625
52.655744552612305,1,4174.6,18768.69140625,24076.84765625
53.6643705368042,1,3555.5,18917.6328125,24076.84765625
54.67936706542969,1,3180.2,19034.41796875,24076.84765625
55.68971276283264,1,2514.1,19044.42578125,24076.84765625
