elapsed_time,nproc,cpu,mem_real,mem_virtual
3.552436828613281e-05,1,0.0,8.6796875,2795.2421875
1.006425380706787,1,45.7,48.82421875,619.47265625
2.014190196990967,1,99.2,48.82421875,619.47265625
3.0219545364379883,1,567.6,420.21484375,4365.4296875
4.0451271533966064,1,4726.4,1586.8515625,5631.4296875
5.068352699279785,1,4760.4,2261.546875,6366.9296875
6.087936639785767,1,4767.5,3361.4765625,7543.9296875
7.112224102020264,1,4759.5,3918.8046875,8233.9296875
8.136270523071289,1,4760.5,3939.3046875,8338.4296875
9.160507440567017,1,4758.8,3961.70703125,8478.4296875
10.184116125106812,1,4751.7,4078.40625,8655.4296875
11.2073495388031,1,4632.5,4478.5078125,9295.4296875
12.22062635421753,1,3301.2,4847.57421875,9765.4296875
13.231674671173096,1,2548.0,5398.25,10473.4296875
14.241779804229736,1,1988.0,5566.3203125,10721.4296875
15.251255750656128,1,1843.4,5500.62109375,10865.4296875
16.26144528388977,1,1786.9,5316.9609375,11025.4296875
17.271064519882202,1,1619.3,5154.21875,11025.4296875
18.28146266937256,1,1571.7,4836.5,11025.4296875
19.291396379470825,1,1218.9,4622.46875,11025.4296875
20.300109386444092,1,874.4,4374.16796875,11025.4296875
21.30784821510315,1,800.8,4300.734375,11097.4296875
22.31564736366272,1,801.7,4143.81640625,11145.4296875
23.32352900505066,1,732.2,4096.21875,11241.4296875
24.331237316131592,1,647.0,3929.890625,11337.4296875
25.338706254959106,1,602.5,3737.62890625,11337.4296875
26.34651017189026,1,604.3,3551.96875,11449.4296875
27.354189157485962,1,603.3,3400.625,11449.4296875
28.36193060874939,1,603.4,3347.51953125,11449.4296875
29.36982297897339,1,603.2,3199.90234375,11449.4296875
30.377636194229126,1,602.2,3073.01953125,11449.4296875
31.385584354400635,1,602.2,3038.421875,11449.4296875
32.3929181098938,1,599.6,2975.48046875,11449.4296875
33.40152311325073,1,600.8,2933.24609375,11449.4296875
34.409489154815674,1,600.2,2877.68359375,11449.4296875
35.41701412200928,1,600.5,2850.984375,11449.4296875
36.424540281295776,1,599.5,2968.53515625,11449.4296875
37.434410095214844,1,601.1,3013.50390625,11449.4296875
38.444751024246216,1,601.8,3049.234375,11449.4296875
39.45506572723389,1,580.0,3168.8125,11449.4296875
40.4642550945282,1,502.4,3030.8125,11449.4296875
41.475130558013916,1,409.5,2960.85546875,11449.4296875
42.485530614852905,1,368.2,2778.0,11449.4296875
43.49482011795044,1,303.2,2740.53125,11449.4296875
44.50435709953308,1,304.1,2635.71875,11449.4296875
45.51511001586914,1,304.7,2477.62890625,11449.4296875
46.524741411209106,1,303.1,2321.86328125,11449.4296875
47.5334677696228,1,304.3,2189.3984375,11449.4296875
48.54348278045654,1,303.0,2271.68359375,11449.4296875
49.55340909957886,1,302.0,2238.14453125,11449.4296875
50.56416702270508,1,301.7,2179.42578125,11449.4296875
51.57434558868408,1,300.9,2148.77734375,11449.4296875
52.58451795578003,1,284.1,1956.64453125,11449.4296875
53.59409284591675,1,176.3,1820.2109375,11449.4296875
54.604368686676025,1,102.9,1780.40234375,11449.4296875
55.61386227607727,1,103.0,1678.76953125,11449.4296875
56.62328100204468,1,104.0,1600.46484375,11449.4296875
57.63187646865845,1,105.1,1472.34765625,11449.4296875
58.64251685142517,1,103.9,1455.4375,11449.4296875
59.652690410614014,1,104.9,1226.0703125,11449.4296875
60.66259741783142,1,102.0,1160.12890625,11449.4296875
61.67176866531372,1,102.1,1097.67578125,11449.4296875
62.681992530822754,1,101.0,1063.12890625,11449.4296875
63.69244718551636,1,100.9,1037.9609375,11449.4296875
64.70140552520752,1,101.1,1013.0390625,11449.4296875
65.7110664844513,1,100.0,1138.078125,11449.4296875
66.72174286842346,1,99.9,1088.95703125,11449.4296875
67.7324640750885,1,99.9,1080.140625,11449.4296875
68.74257469177246,1,101.0,1077.515625,11449.4296875
