elapsed_time,nproc,cpu,mem_real,mem_virtual
3.337860107421875e-05,1,0.0,7.89453125,3185.3671875
1.0060937404632568,2,23.8,55.33984375,238.19921875
2.0139262676239014,2,1.0,62.015625,244.640625
3.0216283798217773,10,23.8,1593.23046875,5993.46875
4.03098726272583,6,301.29999999999995,1329.5859375,4538.453125
5.039740085601807,5,104.1,962.86328125,3810.2578125
6.049129009246826,4,100.3,843.5703125,3416.4765625
7.056389093399048,3,99.2,760.21484375,3013.484375
8.064432382583618,4,284.2,754.43359375,3738.7109375
9.070963144302368,3,3.0,307.50390625,2383.37109375
10.078619003295898,3,1.0,239.86328125,2327.87109375
11.08703875541687,3,1.0,361.7734375,2437.7578125
12.095221042633057,11,6.0,1033.5703125,5085.93359375
13.103644371032715,4,103.2,515.140625,2881.71875
14.11189317703247,3,4.0,265.67578125,2355.2109375
15.12056589126587,1,39.7,260.453125,4226.00390625
16.131468772888184,1,4173.4,356.6953125,4958.00390625
17.140286684036255,1,4045.9,461.85546875,4972.00390625
18.15229868888855,1,2491.9,744.70703125,5544.03515625
19.16428279876709,1,4184.1,1644.765625,6824.03515625
20.184287071228027,1,4393.9,2158.80859375,8360.03515625
21.204282999038696,1,4577.6,1394.8125,8368.03515625
22.223376750946045,1,2956.6,1588.875,8940.06640625
23.23260521888733,1,2873.1,3704.1953125,10772.06640625
24.243279457092285,1,4722.3,3814.1953125,10772.06640625
25.260278463363647,1,4480.8,4326.19921875,10772.06640625
26.280477046966553,1,4459.9,3174.05078125,10772.06640625
27.30162000656128,1,3094.2,5778.06640625,19392.06640625
28.309706449508667,1,100.2,9654.23828125,19392.06640625
29.317496061325073,1,100.2,9647.7109375,19392.06640625
30.32549262046814,1,1505.9,9994.79296875,19392.06640625
31.333956480026245,1,2140.1,10951.15625,19482.06640625
32.34453535079956,1,2210.7,11054.1796875,25832.06640625
33.35027885437012,1,2745.2,11298.67578125,26096.06640625
34.360568046569824,1,3209.8,5980.4375,26192.06640625
35.38228487968445,1,3720.5,4021.7421875,26249.06640625
36.40128517150879,1,2383.7,4407.734375,26249.06640625
37.42028307914734,1,4488.7,4716.56640625,26249.06640625
38.43938851356506,1,3834.3,3805.7265625,26249.06640625
39.44828486442566,1,1688.2,4120.83203125,26249.06640625
40.46757960319519,1,4324.9,3414.5234375,26249.06640625
41.475287437438965,1,3695.0,2561.3125,26329.5703125
42.495285749435425,1,4593.3,2430.8203125,26329.5703125
43.514572858810425,1,2324.8,3074.6171875,26329.5703125
44.527610540390015,1,3788.5,2466.69921875,26329.5703125
45.53728652000427,1,3396.7,2527.0703125,26354.5703125
46.55688524246216,1,3785.6,2699.2421875,26354.5703125
47.57692766189575,1,4672.2,2762.12109375,26354.5703125
48.599475622177124,1,3943.2,2924.5078125,26354.5703125
49.606789350509644,1,3155.6,3191.50390625,26354.5703125
50.61528563499451,1,2976.1,3074.41015625,26354.5703125
51.634296894073486,1,4032.2,2005.62890625,26362.5703125
52.64729309082031,1,4465.0,2709.16796875,26362.5703125
53.6672887802124,1,3445.1,2623.87890625,26370.5703125
54.68728852272034,1,3622.7,2465.6484375,26380.5703125
55.706207036972046,1,4284.7,2271.67578125,26380.5703125
56.72716498374939,1,3690.7,2187.55078125,26380.5703125
57.73928451538086,1,3698.4,2147.80078125,26380.5703125
