elapsed_time,nproc,cpu,mem_real,mem_virtual
4.982948303222656e-05,1,0.0,10.3984375,3185.99609375
1.0077519416809082,2,39.7,46.828125,163.875
2.0173566341400146,1,90.1,51.54296875,151.01953125
3.026421070098877,1,100.1,86.91015625,697.05078125
4.036593675613403,1,2993.9,824.9453125,5184.0
5.057507753372192,1,4236.3,536.234375,5184.0
6.069593191146851,1,3777.4,689.75,5184.0
7.090526103973389,1,2407.1,1491.5625,7084.03125
8.100589036941528,1,4122.6,1815.5625,7084.03125
9.119410753250122,1,4306.8,2331.6015625,8620.03125
10.139923095703125,1,4347.8,1565.625,8620.03125
11.154413223266602,1,2695.6,981.44140625,9692.09375
12.161489009857178,1,100.3,982.12109375,9692.09375
13.167639017105103,1,100.4,4037.16796875,35934.0625
14.176358461380005,1,99.1,8685.20703125,35934.0625
15.184479475021362,1,356.2,13060.30078125,35934.0625
16.1925950050354,1,4665.8,11194.421875,35934.0625
17.231594562530518,1,4783.8,11187.04296875,35934.0625
18.270878791809082,1,4783.2,11187.04296875,35934.0625
19.308593034744263,1,4775.4,10964.9921875,35934.0625
20.353588342666626,1,4784.9,10963.9296875,35934.0625
21.402190446853638,1,4776.1,10959.87890625,35934.0625
22.445594787597656,1,4674.1,13179.9140625,37666.0625
23.464596033096313,1,2675.1,7772.80078125,37666.0625
24.47956895828247,1,3766.7,8617.6640625,37666.0625
25.49905228614807,1,4779.9,8531.95703125,37666.0625
26.520594358444214,1,4778.1,8388.91015625,37666.0625
27.54000973701477,1,4065.0,8690.734375,37666.0625
28.555413246154785,1,4452.4,7695.05078125,37666.0625
29.57488203048706,1,4372.7,9069.20703125,40056.0625
30.58585548400879,1,151.3,17299.20703125,40248.0625
31.593995809555054,1,4648.7,17351.20703125,40248.0625
32.60421061515808,1,3226.7,18235.3359375,60728.0625
33.61155915260315,1,100.3,25336.625,60728.0625
34.61888313293457,1,99.3,32399.49609375,60728.0625
35.62637209892273,1,101.2,32354.65625,60728.0625
36.63449048995972,1,101.2,32281.75,60728.0625
37.641271114349365,1,101.3,32201.13671875,60728.0625
38.64871335029602,1,101.2,32118.46484375,60728.0625
39.65643358230591,1,101.2,31982.0703125,60728.0625
40.66445279121399,1,102.2,31877.46875,60728.0625
41.67111134529114,1,99.3,31846.1328125,60728.0625
42.680245876312256,1,929.5,31730.70703125,60728.0625
43.68988013267517,1,2611.8,31965.75390625,60728.0625
44.69959831237793,1,2505.9,31980.3828125,60728.0625
45.72402906417847,1,1793.2,33696.515625,60728.0625
46.73659539222717,1,3612.7,32565.62890625,60728.0625
47.76070547103882,1,1960.5,32567.6796875,60728.0625
48.771594285964966,1,2241.9,36143.6171875,60728.0625
49.79267621040344,1,3516.4,38641.45703125,60728.0625
50.800593852996826,1,2622.5,33252.0390625,60728.0625
51.819706201553345,1,2177.1,33091.0859375,85304.0625
52.82868933677673,1,102.1,37967.734375,85304.0625
53.8366014957428,1,3014.4,41697.1015625,85304.0625
54.855597496032715,1,4772.4,41395.11328125,85304.0625
55.874606132507324,1,1713.3,46698.6796875,85460.0625
56.8835973739624,1,3332.3,37599.109375,85460.0625
57.90260720252991,1,2482.7,34949.609375,85460.0625
58.92228055000305,1,2863.9,32973.046875,85460.0625
59.928422689437866,1,3709.1,15678.3203125,85460.0625
60.95096683502197,1,4756.9,15375.921875,85460.0625
61.96955156326294,1,4284.2,15291.984375,85460.0625
62.98940849304199,1,3478.0,6581.0234375,85460.0625
64.00883293151855,1,2666.6,7367.44140625,85460.0625
65.01852750778198,1,2948.1,7272.28515625,85460.0625
66.03794884681702,1,4497.5,7359.75,85460.0625
67.05803799629211,1,2423.5,6240.3203125,85460.0625
68.06446146965027,1,2643.9,6565.83984375,85460.0625
69.08390688896179,1,3995.5,5999.9453125,85460.0625
70.089364528656,1,1815.7,4052.58203125,85460.0625
71.09732818603516,1,101.2,8597.6328125,85460.0625
72.10660123825073,1,1993.8,10823.1640625,85540.0625
73.12748146057129,1,4747.7,9630.51171875,85540.0625
74.17259192466736,1,4783.6,9630.51171875,85540.0625
75.21528005599976,1,4769.3,9446.5078125,85540.0625
76.25559163093567,1,4782.0,9441.1953125,85540.0625
77.29959869384766,1,4751.0,10798.71875,85540.0625
78.31838130950928,1,3530.7,6220.70703125,85540.0625
79.34085369110107,1,3432.5,7791.5703125,85540.0625
80.34859299659729,1,4390.6,8203.578125,85540.0625
81.36758756637573,1,4775.6,8074.125,85540.0625
82.38658833503723,1,4779.1,7937.04296875,85540.0625
83.40501666069031,1,4200.1,8341.3125,85540.0625
84.42556619644165,1,4010.4,5920.9140625,85540.0625
85.43620371818542,1,2370.8,13110.8359375,85540.0625
86.44346928596497,1,2511.4,17176.8359375,85540.0625
87.4539942741394,1,4687.9,17176.8359375,85540.0625
88.46445059776306,1,763.9,20897.109375,85540.0625
89.47246861457825,1,101.2,27839.484375,85540.0625
90.48009276390076,1,101.2,31272.94921875,85540.0625
91.48797297477722,1,101.2,31170.0859375,85540.0625
92.49594640731812,1,103.2,30989.80859375,85540.0625
93.50346684455872,1,104.2,30764.7734375,85540.0625
94.5104124546051,1,103.3,30568.671875,85540.0625
95.51741433143616,1,104.3,30359.515625,85540.0625
96.52441167831421,1,103.3,30190.28515625,85540.0625
97.53127479553223,1,100.3,30106.6796875,85540.0625
98.54159474372864,1,1889.6,30271.29296875,85540.0625
99.56519985198975,1,2124.6,31015.99609375,85540.0625
100.57589793205261,1,3094.7,30468.1484375,85540.0625
101.58659362792969,1,2467.0,32915.11328125,85540.0625
102.6107006072998,1,2656.0,31651.73046875,85540.0625
103.63479971885681,1,1359.1,33323.109375,85540.0625
104.6445939540863,1,2974.2,35932.53515625,85540.0625
105.6696047782898,1,2990.2,34940.92578125,85540.0625
106.68360352516174,1,3129.1,33157.83203125,85540.0625
107.70316004753113,1,1588.8,33528.9765625,85540.0625
108.71163868904114,1,102.1,38269.48828125,85540.0625
109.71959614753723,1,3416.2,41484.06640625,85540.0625
110.73852825164795,1,4774.8,41259.42578125,85540.0625
111.75851726531982,1,1352.7,46427.31640625,85600.0625
112.76759934425354,1,3576.1,37258.58984375,85600.0625
113.78759407997131,1,2415.7,34700.27734375,85600.0625
114.80645275115967,1,2710.6,32921.69921875,85600.0625
115.81460046768188,1,3914.4,15454.32421875,85600.0625
116.83460116386414,1,4760.0,15168.83984375,85600.0625
117.85585188865662,1,4177.5,15053.8671875,85600.0625
118.8635926246643,1,3549.5,6345.9609375,85600.0625
119.87282729148865,1,2468.8,7188.98828125,85600.0625
120.88059067726135,1,3044.8,7018.1328125,85600.0625
121.8990249633789,1,4484.1,6678.34765625,85600.0625
122.9060583114624,1,2321.9,6002.46875,85600.0625
123.91359519958496,1,2775.0,6433.5546875,85600.0625
124.92052817344666,1,3886.0,5805.109375,85600.0625
125.93989539146423,1,2980.6,4645.05078125,85748.0703125
126.95759224891663,1,4474.9,4799.3125,85748.0703125
127.97858905792236,1,4781.8,4758.47265625,85748.0703125
128.99680471420288,1,4777.9,4712.5546875,85748.0703125
130.0120062828064,1,4329.2,4650.30859375,85748.0703125
131.0215356349945,1,470.6,7552.5390625,85748.0703125
132.0291976928711,1,1146.1,7635.15234375,85748.0703125
133.0370650291443,1,2069.7,8575.34765625,85748.0703125
134.04560089111328,1,3120.7,5846.140625,85748.0703125
135.06782007217407,1,4772.9,5761.625,85748.0703125
136.08759093284607,1,4769.9,5702.80859375,85748.0703125
137.10738444328308,1,3135.2,6004.18359375,85748.0703125
138.1183090209961,1,3220.0,4898.4609375,85748.0703125
139.12673377990723,1,3643.8,4749.45703125,85748.0703125
140.14083218574524,1,3621.9,3328.9453125,85748.0703125
141.1555881500244,1,4778.6,3240.5546875,85748.0703125
142.17493891716003,1,3229.5,3354.12109375,85748.0703125
143.18278050422668,1,3405.7,3476.31640625,85748.0703125
144.19143891334534,1,2905.7,3289.0,85748.0703125
145.20259380340576,1,4011.8,2903.015625,85748.0703125
146.2212209701538,1,4466.5,2769.8203125,85748.0703125
147.22790789604187,1,3244.6,2734.0546875,85748.0703125
148.23614144325256,1,3897.6,2050.19140625,85748.0703125
149.24959874153137,1,4226.2,2344.0859375,85748.0703125
150.26811385154724,1,3263.7,2378.13671875,85748.0703125
151.27761220932007,1,4029.6,1913.88671875,86260.1015625
