elapsed_time,nproc,cpu,mem_real,mem_virtual
3.647804260253906e-05,1,0.0,6.9609375,3185.5546875
1.0062248706817627,1,47.7,52.09765625,648.53125
2.014268398284912,1,100.2,52.09765625,648.53125
3.020951747894287,1,99.3,52.09765625,648.53125
4.0269999504089355,1,100.4,52.09765625,648.53125
5.033496618270874,1,99.4,52.09765625,648.53125
6.040213108062744,1,100.3,52.09765625,648.53125
7.0468199253082275,2,66.6,41.375,3325.82421875
8.056376457214355,1,3608.6,802.60546875,4763.98828125
9.07937479019165,1,4753.6,1678.01171875,5749.98828125
10.097373962402344,1,4766.2,3068.8359375,7120.98828125
11.122139930725098,1,4777.7,3523.87109375,7571.98828125
12.144104957580566,1,4768.3,4114.3046875,8248.48828125
13.166375398635864,1,4707.1,4653.14453125,8939.48828125
14.18921685218811,1,2995.2,5213.9609375,9629.48828125
15.198915481567383,1,2135.6,5108.64453125,9661.48828125
16.209405660629272,1,1742.9,5074.828125,9729.48828125
17.218164682388306,1,1430.4,4871.4609375,9729.48828125
18.22697949409485,1,1349.0,4695.7109375,9957.48828125
19.235785245895386,1,1104.3,4520.96484375,9957.48828125
20.244152545928955,1,1024.4,4242.83984375,9957.48828125
21.251899003982544,1,900.0,4025.05078125,9957.48828125
22.259921312332153,1,843.2,3766.125,9957.48828125
23.26803946495056,1,802.5,3575.1171875,9957.48828125
24.274949312210083,1,796.5,3351.2890625,9957.48828125
25.283053874969482,1,637.8,3254.078125,10037.48828125
26.290496587753296,1,601.5,3123.953125,10037.48828125
27.299017429351807,1,512.6,3027.203125,10117.48828125
28.307228326797485,1,503.9,2894.8125,10117.48828125
29.315617561340332,1,501.8,2799.53515625,10117.48828125
30.322498321533203,1,502.5,2684.5703125,10117.48828125
31.32963252067566,1,501.4,2592.09375,10117.48828125
32.33728098869324,1,501.1,2499.32421875,10117.48828125
33.34726524353027,1,501.0,2440.6171875,10117.48828125
34.35783004760742,1,500.7,2402.28125,10117.48828125
35.3684458732605,1,500.7,2380.73828125,10117.48828125
36.37804698944092,1,499.2,2348.78515625,10117.48828125
37.388299226760864,1,499.9,2356.41015625,10117.48828125
38.39796543121338,1,499.2,2328.41796875,10117.48828125
39.40827488899231,1,484.0,2272.44140625,10117.48828125
40.41793441772461,1,384.3,2237.17578125,10117.48828125
41.42778515815735,1,302.0,2210.7265625,10117.48828125
42.437880754470825,1,302.9,2172.23828125,10117.48828125
43.44739317893982,1,304.1,2134.890625,10117.48828125
44.45755982398987,1,302.9,2063.9609375,10117.48828125
45.46704030036926,1,304.1,1955.9765625,10117.48828125
46.4776349067688,1,301.8,1843.2265625,10117.48828125
47.48721718788147,1,303.1,1750.7421875,10117.48828125
48.49619507789612,1,300.3,1706.48046875,10117.48828125
49.50678777694702,1,300.8,1656.5,10117.48828125
50.51629400253296,1,300.1,1617.25,10117.48828125
51.52587676048279,1,300.1,1577.91796875,10117.48828125
52.53568077087402,1,260.4,1521.3125,10117.48828125
53.54551672935486,1,200.0,1500.90234375,10117.48828125
54.55456304550171,1,198.2,1414.2734375,10117.48828125
55.5645432472229,1,101.0,1399.3984375,10117.48828125
56.57461738586426,1,102.0,1368.0859375,10117.48828125
57.58267688751221,1,102.2,1324.35546875,10117.48828125
58.5907506942749,1,102.2,1258.9609375,10117.48828125
59.599886894226074,1,103.1,1172.21875,10117.48828125
60.608957052230835,1,102.1,1084.4609375,10117.48828125
61.61819338798523,1,102.1,1027.28125,10117.48828125
62.626439571380615,1,101.2,970.6796875,10117.48828125
63.63554263114929,1,101.1,946.1015625,10117.48828125
64.64547753334045,1,101.0,915.16796875,10117.48828125
65.65416550636292,1,99.1,903.859375,10117.48828125
66.6632022857666,1,101.1,903.55859375,10117.48828125
67.67265152931213,1,100.1,894.5703125,10117.48828125
68.68250846862793,1,100.0,893.41015625,10117.48828125
69.6907057762146,1,100.2,877.2265625,10117.48828125
70.70024180412292,1,100.0,877.2265625,10117.48828125
71.71075439453125,1,100.0,880.19140625,10117.48828125
72.72043967247009,1,100.0,868.3515625,10117.48828125
73.73010349273682,1,100.0,880.49609375,10117.48828125
