elapsed_time,nproc,cpu,mem_real,mem_virtual
4.076957702636719e-05,1,0.0,8.140625,3185.578125
1.0062639713287354,2,21.9,44.0234375,147.7421875
2.0134081840515137,2,1.0,51.8984375,155.20703125
3.0204105377197266,6,23.8,1043.90234375,3995.828125
4.028151035308838,6,201.4,1145.953125,4122.9140625
5.035946607589722,5,102.2,1029.875,3804.83203125
6.044431924819946,3,100.2,712.00390625,2789.49609375
7.051993370056152,3,99.3,789.30859375,2933.49609375
8.059257507324219,4,2.0,343.109375,2623.2734375
9.065361976623535,3,100.2,339.703125,2395.9765625
10.07309603691101,3,3.0,308.20703125,2343.48046875
11.080545902252197,3,0.0,242.77734375,2275.2578125
12.088496208190918,4,8.9,455.9453125,2760.6640625
13.096140623092651,3,3.0,246.19140625,2287.4609375
14.102076053619385,1,64.6,396.55078125,1642.22265625
15.10921597480774,1,29.8,534.55078125,1688.22265625
16.117798805236816,1,467.0,926.21875,7169.171875
17.126588821411133,1,1048.9,1548.28125,7233.171875
18.13745403289795,1,3879.7,3738.9609375,8374.171875
19.15046501159668,1,3623.7,3934.31640625,8577.171875
20.157510995864868,1,1712.7,3938.3203125,8577.171875
21.165185689926147,1,1416.4,3998.734375,8577.171875
22.174672842025757,1,1475.0,4077.16015625,8657.171875
23.183587074279785,1,2895.1,4111.16015625,8657.171875
24.200440168380737,1,4561.2,6185.81640625,11355.171875
25.207130432128906,1,3144.1,6342.26953125,11355.171875
26.214073657989502,1,2304.9,6431.03125,11355.171875
27.221273183822632,1,2304.4,6445.08203125,11355.171875
28.235592365264893,1,4516.2,7640.390625,12075.171875
29.246277809143066,1,3812.8,7846.453125,12075.171875
30.26058530807495,1,3797.2,8570.8203125,13625.171875
31.276589155197144,1,3155.4,8997.34375,13625.171875
32.28758788108826,1,2243.3,9135.390625,13625.171875
33.305585622787476,1,4763.4,9135.390625,13625.171875
34.32358479499817,1,4690.6,9135.390625,13625.171875
35.34158253669739,1,4771.3,9135.390625,13625.171875
36.36043190956116,1,3759.2,9135.390625,13625.171875
37.36800813674927,1,975.6,9187.66796875,13721.171875
38.37558460235596,1,571.6,9325.671875,13833.171875
39.40359020233154,1,3446.7,9355.671875,13833.171875
40.418477058410645,1,4555.2,10907.76953125,20249.171875
41.43661856651306,1,4672.0,14545.78125,20249.171875
42.45159602165222,1,4630.7,15815.78125,20249.171875
43.47053074836731,1,3556.2,15817.78125,20249.171875
44.47996926307678,1,3594.8,15817.78125,20249.171875
45.48758506774902,1,2202.3,15820.15625,20249.171875
46.49714374542236,1,2785.0,15820.15625,20249.171875
47.50473141670227,1,2081.4,15820.15625,20249.171875
48.53120946884155,1,3962.8,15886.828125,20323.171875
49.54649066925049,1,4200.0,16017.7265625,20517.171875
50.55430197715759,1,3532.6,16174.5234375,20517.171875
51.564589738845825,1,3082.1,16190.546875,20517.171875
52.57423758506775,1,2535.7,16198.8125,20517.171875
