filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,app_proof_time_ms,app_execute_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,inner_recursion_proof_time_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
affine-hint-apc000/metrics.json,8,9390547280,12088,150194,87489,17083,30134,25789,36916,0.9897383156565077,0.010261684343492278,0.0,0
affine-hint-apc003/metrics.json,8,7715104080,16528,139348,75981,17317,31350,26279,37088,0.9430006248211236,0.012242352536091775,0.04475702264278462,1306624
affine-hint-apc010/metrics.json,3,4055052414,48705,87934,39705,14494,36712,37646,10583,0.7362240087681392,0.010835351436717582,0.25294063979514325,1933312
affine-hint-apc030/metrics.json,1,2289373226,39222,51219,21902,12868,40724,24114,5203,0.22050743070933423,0.012815599338191963,0.7666769699524738,2621440
affine-hint-apc100/metrics.json,1,2042318890,50995,64925,19857,13059,41198,39844,5224,0.08540491147295808,0.01436587113974155,0.9002292173873003,3112960
manual/metrics.json,1,203050940,5618,13389,2352,871,688,6264,4773,0.6941400616022758,0.30585993839772424,0.0,0
projective-apc000/metrics.json,20,23467468104,28776,379140,218094,43080,76442,64672,96374,0.9914639139121337,0.008536086087866277,0.0,0
projective-apc003/metrics.json,5,7937946052,74546,156840,75271,31343,95209,56427,25142,0.6269223962218986,0.006249363207438437,0.36682824057066293,2818048
projective-apc010/metrics.json,4,8452186504,64800,152528,81561,32950,95462,50330,20637,0.48524413772211766,0.00468039364503829,0.510075468632844,4292608
projective-apc030/metrics.json,2,4269375760,109004,128365,41228,31528,102277,77197,9940,0.1520308289753348,0.004559088984943316,0.8434100820397219,4526080
projective-apc100/metrics.json,2,3946060048,134946,134373,39480,31826,103369,85026,9867,0.050738350041448735,0.004932632489935186,0.9443290174686161,5201408

