elapsed_time,nproc,cpu,mem_real,mem_virtual
3.600120544433594e-05,1,0.0,7.69140625,3185.15234375
1.005608320236206,5,28.8,447.47265625,2472.0703125
2.0140604972839355,4,99.2,746.50390625,2562.9921875
3.022263765335083,5,102.2,911.43359375,3079.61328125
4.0299458503723145,3,99.3,634.625,2157.68359375
5.036579847335815,3,100.2,728.6875,2269.68359375
6.044355392456055,3,100.1,869.9296875,2459.7265625
7.053084135055542,4,2.0,426.15234375,2031.80859375
8.065318822860718,5,116.9,516.296875,2491.77734375
9.074810266494751,3,1.0,320.71875,1693.95703125
10.083943605422974,3,0.0,263.29296875,1612.5703125
11.093819379806519,3,3.0,297.90625,1664.0625
12.104209423065186,1,12.9,76.4140625,689.26953125
13.113284349441528,1,99.1,354.40234375,1893.26953125
14.12218165397644,1,101.1,622.3984375,3179.26953125
15.131390571594238,1,99.1,912.3984375,3179.26953125
16.140368223190308,1,100.1,1150.39453125,5739.26953125
17.15018129348755,1,100.0,1370.39453125,5227.23828125
18.159228563308716,1,100.1,1370.39453125,5227.23828125
19.168447494506836,1,100.1,1370.39453125,5227.23828125
20.177396059036255,1,100.1,1368.6015625,5227.23828125
21.18801736831665,1,781.7,566.94921875,9209.21875
22.20876693725586,1,4297.8,384.28515625,9231.21875
23.219014406204224,1,4001.0,500.359375,9245.21875
24.230642557144165,1,2856.2,673.9375,9825.25
25.242014408111572,1,2689.0,1662.0625,9825.25
26.265007972717285,1,4786.2,1662.0625,9825.25
27.27994680404663,1,4302.5,2174.1015625,9825.25
28.29921269416809,1,4154.1,742.12109375,9825.25
29.307544231414795,1,334.2,804.203125,10877.3125
30.315828323364258,1,100.2,2437.20703125,10397.28125
31.323891639709473,1,4303.5,2734.08984375,10437.28125
32.35318684577942,1,2540.5,9644.82421875,21211.28125
33.361042737960815,1,4449.8,9738.8359375,21211.28125
34.38701057434082,1,3837.1,10632.9296875,21211.28125
35.4051239490509,1,4773.3,10621.171875,21211.28125
36.42500591278076,1,4783.3,10611.26953125,21211.28125
37.443442821502686,1,4780.8,10611.26953125,21211.28125
38.46000576019287,1,4785.8,10611.26953125,21211.28125
39.479004859924316,1,4783.1,10594.67578125,21211.28125
40.49710988998413,1,4255.9,11106.71875,21211.28125
41.51623296737671,1,4169.2,9734.71875,21211.28125
42.52202773094177,1,4616.7,11829.75390625,25089.28125
43.5427942276001,1,757.3,19686.65234375,36297.28125
44.54883885383606,1,1679.7,19977.37109375,56777.28125
45.55712151527405,1,99.2,25823.37109375,56777.28125
46.564515590667725,1,103.2,31190.73046875,56777.28125
