filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,app_proof_time_ms,app_execute_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,inner_recursion_proof_time_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
affine-hint-apc000/metrics.json,8,9390547280,12088,150561,87760,17157,30828,25912,36889,0.9897383156565077,0.010261684343492278,0.0,0
affine-hint-apc003/metrics.json,8,7715104080,16528,139436,76010,16875,31982,26201,37225,0.9430006248211236,0.012242352536091775,0.04475702264278462,1306624
affine-hint-apc010/metrics.json,3,4062425214,49107,88170,39795,14275,36957,37802,10573,0.7348878531256575,0.010815686612169594,0.25429646026217284,1933312
affine-hint-apc030/metrics.json,1,2303479850,39581,51339,21957,12806,41770,24065,5317,0.21915703234825346,0.01273711597694245,0.768105851674804,2629632
affine-hint-apc100/metrics.json,1,2065166378,53794,65072,19941,12682,41485,39842,5289,0.08201653571565166,0.01420693766495166,0.9037765266193967,3115008
manual/metrics.json,1,203050940,5618,13477,2336,868,669,6288,4853,0.6941400616022758,0.30585993839772424,0.0,0
projective-apc000/metrics.json,20,23467468104,28776,379154,217806,42624,77958,64530,96818,0.9914639139121337,0.008536086087866277,0.0,0
projective-apc003/metrics.json,5,7957279172,75136,156910,75195,32098,95734,56588,25127,0.6253992165451702,0.006234179664646809,0.36836660379018304,2818048
projective-apc010/metrics.json,4,8487313800,65336,153102,81941,31593,97027,50392,20769,0.4832358091908891,0.004661022430913301,0.5121031683781976,4292608
projective-apc030/metrics.json,2,4312963344,110778,129858,42372,31046,104194,77628,9858,0.1530243656993158,0.004513014010906929,0.8424626202897773,4526080
projective-apc100/metrics.json,2,4000725264,138370,134946,39857,30941,104814,85215,9874,0.0529363217978769,0.0048652338552583,0.9421984443468648,5210624

