filename,num_segments,app_proof_cells,app_proof_cols,total_proof_time_ms,app_proof_time_ms,app_execute_time_ms,app_trace_gen_time_ms,leaf_proof_time_ms,inner_recursion_proof_time_ms,normal_instruction_ratio,openvm_precompile_ratio,powdr_ratio,powdr_rows
affine-hint-apc000/metrics.json,0,10864569638,10577,0,0,0,0,0,0,0.9925824885213921,0.007417511478607911,0.0,0
affine-hint-apc003/metrics.json,0,11086786812,12396,0,0,0,0,0,0,0.9675302312469504,0.006493085257315761,0.02597668349573384,1179648
affine-hint-apc010/metrics.json,0,5682745470,48705,0,0,0,0,0,0,0.7425747048283688,0.007293578468155463,0.2501317167034757,2088960
affine-hint-apc030/metrics.json,0,2289373226,39222,0,0,0,0,0,0,0.22050743070933423,0.012815599338191963,0.7666769699524738,2621440
affine-hint-apc100/metrics.json,0,2042318890,50995,0,0,0,0,0,0,0.08540491147295808,0.01436587113974155,0.9002292173873003,3112960
manual/metrics.json,0,205208316,5562,0,0,0,0,0,0,0.6868424961881174,0.31315750381188256,0.0,0
projective-apc000/metrics.json,0,26890658634,22766,0,0,0,0,0,0,0.9940451489798195,0.005954851020180483,0.0,0
projective-apc003/metrics.json,0,7943287164,74474,0,0,0,0,0,0,0.6267648656293751,0.006245152035397319,0.36698998233522756,2850816
projective-apc010/metrics.json,0,7387894140,80909,0,0,0,0,0,0,0.6068243311347717,0.006714638171575101,0.3864610306936531,4513792
projective-apc030/metrics.json,0,5767160062,108986,0,0,0,0,0,0,0.12623881012026608,0.0033750486878718435,0.8703861411918621,4878336
projective-apc100/metrics.json,0,4631441662,134928,0,0,0,0,0,0,0.0405280492983569,0.004202675413079618,0.9552692752885635,5499904

